domega_x,domega_y,domega_z,omega_x,omega_y,omega_z,dq_w,dq_x,dq_y,dq_z,q_w,q_x,q_y,q_z,dt
-2.36893e-05,0.000152303,-0.000224856,-6.75008e-05,-0.000168033,1.59093e-05,3.54492e-10,-3.37505e-05,-8.40165e-05,7.95457e-06,1,5.34568e-07,3.10665e-06,9.01517e-07,0.01
-9.82691e-07,0.000211505,-0.000223418,-6.75106e-05,-0.000165918,1.36751e-05,2.69605e-10,-3.37554e-05,-8.2959e-05,6.83748e-06,1,1.97014e-07,2.27706e-06,9.69892e-07,0.01
1.97e-05,0.000263352,-0.00021961,-6.73136e-05,-0.000163284,1.1479e-05,1.86969e-10,-3.36569e-05,-8.16422e-05,5.73943e-06,1,-1.39555e-07,1.46064e-06,1.02729e-06,0.01
3.85845e-05,0.000308547,-0.000213745,-6.69277e-05,-0.000160199,9.34154e-06,1.07528e-10,-3.3464e-05,-8.00995e-05,4.67071e-06,1,-4.74195e-07,6.59648e-07,1.07399e-06,0.01
-0.276196,-0.0579044,-0.000280223,-0.00282889,-0.000739243,6.53931e-06,-4.30414e-10,-0.00141444,-0.00036962,3.26855e-06,1,-1.46186e-05,-3.03655e-06,1.10668e-06,0.01
0.0172554,0.000828746,-0.000213173,-0.00265634,-0.000730955,4.40758e-06,-2.05282e-08,-0.00132817,-0.000365476,2.20248e-06,1,-2.79003e-05,-6.69131e-06,1.1287e-06,0.01
0.0161937,0.000870867,-0.000127816,-0.0024944,-0.000722247,3.12942e-06,-3.72154e-08,-0.0012472,-0.000361122,1.56298e-06,1,-4.03723e-05,-1.03025e-05,1.14433e-06,0.01
0.0154449,0.000945323,-0.000112555,-0.00233995,-0.000712793,2.00387e-06,-5.09075e-08,-0.00116998,-0.000356395,9.99601e-07,1,-5.20721e-05,-1.38665e-05,1.15433e-06,0.01
0.0148968,0.00108829,-0.000138665,-0.00219098,-0.00070191,6.17225e-07,-6.19113e-08,-0.00109549,-0.000350954,3.05528e-07,1,-6.3027e-05,-1.7376e-05,1.15738e-06,0.01
0.0144447,0.00137862,-0.000185524,-0.00204653,-0.000688124,-1.23802e-06,-7.04711e-08,-0.00102327,-0.000344061,-6.22913e-07,1,-7.32597e-05,-2.08166e-05,1.15116e-06,0.01
0.0141168,0.00149485,-0.000238698,-0.00190537,-0.000673176,-3.62499e-06,-7.67977e-08,-0.000952683,-0.000336587,-1.81732e-06,1,-8.27865e-05,-2.41825e-05,1.13298e-06,0.01
0.0138389,0.00155866,-0.000288373,-0.00176698,-0.000657589,-6.50872e-06,-8.10883e-08,-0.000883488,-0.000328793,-3.26022e-06,1,-9.16214e-05,-2.74704e-05,1.10038e-06,0.01
0.28231,0.0906767,-0.000329232,0.00105612,0.000249178,-9.80104e-06,5.18097e-08,0.000528062,0.000124589,-4.90361e-06,1,-8.63407e-05,-2.62245e-05,1.05134e-06,0.01
-0.00332444,0.000378651,-0.000392497,0.00102288,0.000252965,-1.3726e-05,4.74823e-08,0.00051144,0.000126482,-6.8655e-06,1,-8.12263e-05,-2.49597e-05,9.82689e-07,0.01
-0.00268295,0.0006626,-0.000460052,0.000996051,0.000259591,-1.83265e-05,4.37014e-08,0.000498025,0.000129796,-9.16515e-06,1,-7.62461e-05,-2.36618e-05,8.91037e-07,0.01
-0.00236392,0.000696981,-0.000441434,0.000972412,0.000266561,-2.27409e-05,4.02351e-08,0.000486206,0.000133281,-1.13718e-05,1,-7.1384e-05,-2.2329e-05,7.77319e-07,0.01
-0.00227772,0.00056124,-0.000366912,0.000949634,0.000272173,-2.641e-05,3.69433e-08,0.000474817,0.000136087,-1.32059e-05,1,-6.66359e-05,-2.09681e-05,6.45261e-07,0.01
-0.00235375,0.000316131,-0.000259137,0.000926097,0.000275334,-2.90014e-05,3.37516e-08,0.000463048,0.000137668,-1.45012e-05,1,-6.20054e-05,-1.95914e-05,5.00249e-07,0.01
-0.00253667,7.82415e-06,-0.000134904,0.00090073,0.000275413,-3.03504e-05,3.06305e-08,0.000450365,0.000137707,-1.51755e-05,1,-5.75017e-05,-1.82143e-05,3.48494e-07,0.01
-0.00278341,-0.000328895,-6.49222e-06,0.000872896,0.000272124,-3.04153e-05,2.75801e-08,0.000436448,0.000136063,-1.52078e-05,1,-5.31372e-05,-1.68537e-05,1.96416e-07,0.01
-0.00306084,-0.000668178,0.000117306,0.000842288,0.000265442,-2.92423e-05,2.46181e-08,0.000421144,0.000132722,-1.46212e-05,1,-4.89258e-05,-1.55265e-05,5.02042e-08,0.01
-0.00334377,-0.000991198,0.000230392,0.00080885,0.00025553,-2.69383e-05,2.17712e-08,0.000404425,0.000127766,-1.34692e-05,1,-4.48816e-05,-1.42488e-05,-8.44878e-08,0.01
-0.00361348,-0.00128469,0.000328751,0.000772715,0.000242683,-2.36508e-05,1.90683e-08,0.000386357,0.000121342,-1.18255e-05,1,-4.1018e-05,-1.30354e-05,-2.02743e-07,0.01
-0.00385645,-0.00153975,0.000409977,0.000734151,0.000227285,-1.95511e-05,1.65361e-08,0.000367075,0.000113643,-9.77566e-06,1,-3.73472e-05,-1.1899e-05,-3.00499e-07,0.01
-0.00406334,-0.00175096,0.000472902,0.000693517,0.000209776,-1.4822e-05,1.41963e-08,0.000346759,0.000104888,-7.41123e-06,1,-3.38796e-05,-1.08501e-05,-3.74611e-07,0.01
-0.00422817,-0.0019156,0.000517307,0.000651236,0.00019062,-9.64898e-06,1.20641e-08,0.000325618,9.53102e-05,-4.82479e-06,1,-3.06235e-05,-9.897e-06,-4.22859e-07,0.01
-0.00434765,-0.00203308,0.000543685,0.000607759,0.000170289,-4.21213e-06,1.01476e-08,0.00030388,8.51447e-05,-2.10647e-06,1,-2.75847e-05,-9.04555e-06,-4.43924e-07,0.01
-0.00442062,-0.00210447,0.000553061,0.000563553,0.000149244,1.31847e-06,8.44801e-09,0.000281777,7.46223e-05,6.58747e-07,1,-2.47669e-05,-8.29933e-06,-4.37337e-07,0.01
-0.00444758,-0.00213208,0.000546843,0.000519077,0.000127924,6.78691e-06,6.96029e-09,0.000259539,6.39618e-05,3.39288e-06,1,-2.21715e-05,-7.65971e-06,-4.03408e-07,0.01
-0.00443032,-0.00211916,0.000526703,0.000474774,0.000106732,1.20539e-05,5.67443e-09,0.000237387,5.33659e-05,6.02633e-06,1,-1.97977e-05,-7.12605e-06,-3.43145e-07,0.01
-0.00437158,-0.00206963,0.000494476,0.000431058,8.60356e-05,1.69987e-05,4.57643e-09,0.000215529,4.30177e-05,8.49866e-06,1,-1.76424e-05,-6.69588e-06,-2.58158e-07,0.01
-0.00427483,-0.00198783,0.000452086,0.00038831,6.61574e-05,2.15196e-05,3.64962e-09,0.000194155,3.30785e-05,1.07591e-05,1,-1.57008e-05,-6.36509e-06,-1.50567e-07,0.01
-0.00414398,-0.00187836,0.00040148,0.00034687,4.73738e-05,2.55343e-05,2.87576e-09,0.000173435,2.36867e-05,1.27664e-05,1,-1.39665e-05,-6.12822e-06,-2.29029e-08,0.01
-0.00398329,-0.00174592,0.000344573,0.000307037,2.99146e-05,2.89801e-05,2.23611e-09,0.000153519,1.49571e-05,1.44893e-05,1,-1.24313e-05,-5.97865e-06,1.2199e-07,0.01
-0.00379713,-0.0015952,0.000283213,0.000269066,1.39626e-05,3.18122e-05,1.71221e-09,0.000134533,6.98108e-06,1.59054e-05,1,-1.10859e-05,-5.90884e-06,2.81044e-07,0.01
-0.00358993,-0.00143074,0.000219143,0.000233167,-3.44768e-07,3.40036e-05,1.28664e-09,0.000116583,-1.72605e-07,1.70011e-05,1,-9.92011e-06,-5.91057e-06,4.51055e-07,0.01
-0.00336602,-0.00125687,0.000153977,0.000199507,-1.29134e-05,3.55434e-05,9.43384e-10,9.97534e-05,-6.45694e-06,1.7771e-05,1,-8.92257e-06,-5.97514e-06,6.28766e-07,0.01
-0.0031296,-0.00107765,8.91833e-05,0.000168211,-2.369e-05,3.64352e-05,6.68205e-10,8.41054e-05,-1.18452e-05,1.8217e-05,1,-8.08152e-06,-6.09359e-06,8.10936e-07,0.01
-0.00153896,-0.00108634,0.000317553,0.000152821,-3.45534e-05,3.96108e-05,4.96175e-10,7.64106e-05,-1.72769e-05,1.98048e-05,1,-7.31741e-06,-6.26636e-06,1.00898e-06,0.01
-0.00152206,-0.000978644,0.000258823,0.0001376,-4.43398e-05,4.2199e-05,3.43226e-10,6.88003e-05,-2.21701e-05,2.10989e-05,1,-6.62941e-06,-6.48806e-06,1.21997e-06,0.01
-0.00148509,-0.000860966,0.000198618,0.000122749,-5.29495e-05,4.41852e-05,2.08156e-10,6.13748e-05,-2.6475e-05,2.2092e-05,1,-6.01566e-06,-6.75281e-06,1.44089e-06,0.01
-0.00143173,-0.000736293,0.000138027,0.000108432,-6.03124e-05,4.55655e-05,8.9679e-11,5.42162e-05,-3.01564e-05,2.27822e-05,1,-5.4735e-06,-7.05437e-06,1.66871e-06,0.01
-0.00136513,-0.00060725,7.79822e-05,9.47809e-05,-6.63849e-05,4.63453e-05,-1.34289e-11,4.73906e-05,-3.31927e-05,2.31721e-05,1,-4.99959e-06,-7.3863e-06,1.90044e-06,0.01
-0.00128806,-0.000476153,1.92859e-05,8.19003e-05,-7.11465e-05,4.65381e-05,-1.02242e-10,4.09502e-05,-3.55734e-05,2.32686e-05,1,-4.59009e-06,-7.74203e-06,2.13312e-06,0.01
-0.00120295,-0.000345042,-3.73759e-05,6.98707e-05,-7.45969e-05,4.61644e-05,-1.77646e-10,3.49355e-05,-3.72986e-05,2.30817e-05,1,-4.24074e-06,-8.11502e-06,2.36394e-06,0.01
-0.00111192,-0.000215713,-9.14181e-05,5.87515e-05,-7.6754e-05,4.52502e-05,-2.4034e-10,2.93759e-05,-3.83772e-05,2.26247e-05,1,-3.94698e-06,-8.49879e-06,2.59019e-06,0.01
-0.00101682,-8.97364e-05,-0.000142347,4.85833e-05,-7.76514e-05,4.38267e-05,-2.90852e-10,2.42917e-05,-3.88258e-05,2.1913e-05,1,-3.70406e-06,-8.88705e-06,2.80932e-06,0.01
-0.000919291,3.15213e-05,-0.000189752,3.93904e-05,-7.73361e-05,4.19292e-05,-3.29589e-10,1.96953e-05,-3.86682e-05,2.09643e-05,1,-3.50711e-06,-9.27373e-06,3.01896e-06,0.01
-0.000820748,0.000146887,-0.000233297,3.11829e-05,-7.58673e-05,3.95962e-05,-3.56875e-10,1.55915e-05,-3.79338e-05,1.97978e-05,1,-3.35119e-06,-9.65307e-06,3.21694e-06,0.01
-0.000722437,0.000255368,-0.00027272,2.39585e-05,-7.33136e-05,3.6869e-05,-3.73008e-10,1.19793e-05,-3.66569e-05,1.84343e-05,1,-3.2314e-06,-1.00196e-05,3.40128e-06,0.01
-0.000625437,0.00035614,-0.000307823,1.77042e-05,-6.97522e-05,3.37908e-05,-3.78307e-10,8.85213e-06,-3.48762e-05,1.68952e-05,1,-3.14288e-06,-1.03684e-05,3.57023e-06,0.01
-0.000530678,0.000448539,-0.000338467,1.23974e-05,-6.52668e-05,3.04061e-05,-3.73153e-10,6.19874e-06,-3.26335e-05,1.52029e-05,1,-3.08089e-06,-1.06947e-05,3.72226e-06,0.01
-0.000438954,0.000532052,-0.000364575,8.00785e-06,-5.99463e-05,2.67604e-05,-3.58024e-10,4.00396e-06,-2.99732e-05,1.33801e-05,1,-3.04085e-06,-1.09945e-05,3.85606e-06,0.01
-0.000350936,0.000606306,-0.00038612,4.49849e-06,-5.38832e-05,2.28992e-05,-3.33519e-10,2.24927e-06,-2.69417e-05,1.14495e-05,1,-3.01836e-06,-1.12639e-05,3.97056e-06,0.01
-0.000267182,0.000671062,-0.000403125,1.82667e-06,-4.71726e-05,1.88679e-05,-3.00375e-10,9.13348e-07,-2.35863e-05,9.43388e-06,1,-3.00923e-06,-1.14997e-05,4.0649e-06,0.01
-0.000188145,0.000726203,-0.000415658,-5.47822e-08,-3.99106e-05,1.47113e-05,-2.59463e-10,-2.73876e-08,-1.99553e-05,7.35561e-06,1,-3.0095e-06,-1.16993e-05,4.13845e-06,0.01
-0.000114186,0.000771726,-0.00042383,-1.19664e-06,-3.21933e-05,1.0473e-05,-2.11791e-10,-5.98325e-07,-1.60967e-05,5.23648e-06,1,-3.01548e-06,-1.18603e-05,4.19082e-06,0.01
-4.55752e-05,0.000807734,-0.000427786,-1.65239e-06,-2.4116e-05,6.19518e-06,-1.58484e-10,-8.26209e-07,-1.2058e-05,3.09757e-06,1,-3.02375e-06,-1.19808e-05,4.22179e-06,0.01
1.74931e-05,0.000834424,-0.000427708,-1.47746e-06,-1.57718e-05,1.9181e-06,-1.00762e-10,-7.38751e-07,-7.88588e-06,9.59036e-07,1,-3.03113e-06,-1.20597e-05,4.23138e-06,0.01
7.48985e-05,0.000852077,-0.000423805,-7.28474e-07,-7.25098e-06,-2.31994e-06,-3.99181e-11,-3.64266e-07,-3.62549e-06,-1.15998e-06,1,-3.03478e-06,-1.2096e-05,4.21978e-06,0.01
0.000126585,0.000861053,-0.00041631,5.3738e-07,1.35954e-06,-6.48305e-06,2.27164e-11,2.68654e-07,6.7978e-07,-3.24152e-06,1,-3.03209e-06,-1.20892e-05,4.18737e-06,0.01
0.000172557,0.000861775,-0.000405481,2.26295e-06,9.9773e-06,-1.05379e-05,8.58023e-11,1.13143e-06,4.98866e-06,-5.26893e-06,1,-3.02077e-06,-1.20393e-05,4.13468e-06,0.01
0.00021287,0.000854726,-0.000391591,4.39166e-06,1.85246e-05,-1.44538e-05,1.48025e-10,2.19578e-06,9.26229e-06,-7.22688e-06,1,-2.99882e-06,-1.19467e-05,4.06241e-06,0.01
0.000247628,0.000840434,-0.000374925,6.86793e-06,2.69289e-05,-1.8203e-05,2.08127e-10,3.43391e-06,1.34645e-05,-9.10151e-06,1,-2.96448e-06,-1.1812e-05,3.97139e-06,0.01
0.000276973,0.000819465,-0.000355782,9.63766e-06,3.51235e-05,-2.17608e-05,2.64936e-10,4.81877e-06,1.75618e-05,-1.08804e-05,1,-2.91629e-06,-1.16364e-05,3.86259e-06,0.01
0.000301086,0.000792418,-0.000334463,1.26485e-05,4.30477e-05,-2.51055e-05,3.1739e-10,6.3242e-06,2.15239e-05,-1.25527e-05,1,-2.85305e-06,-1.14212e-05,3.73706e-06,0.01
0.000320177,0.00075991,-0.000311275,1.58503e-05,5.06468e-05,-2.82182e-05,3.6456e-10,7.92508e-06,2.53234e-05,-1.41091e-05,1,-2.7738e-06,-1.11679e-05,3.59597e-06,0.01
0.000334482,0.000722572,-0.000286524,1.91951e-05,5.78725e-05,-3.10835e-05,4.05667e-10,9.59749e-06,2.89363e-05,-1.55418e-05,1,-2.67782e-06,-1.08786e-05,3.44055e-06,0.01
0.000344259,0.000681042,-0.000260512,2.26377e-05,6.4683e-05,-3.36886e-05,4.40092e-10,1.13188e-05,3.23415e-05,-1.68443e-05,1,-2.56463e-06,-1.05551e-05,3.27211e-06,0.01
0.00034978,0.000635955,-0.000233535,2.61355e-05,7.10425e-05,-3.60239e-05,4.67383e-10,1.30677e-05,3.55213e-05,-1.8012e-05,1,-2.43396e-06,-1.01999e-05,3.09199e-06,0.01
0.000351333,0.000587939,-0.000205883,2.96488e-05,7.69219e-05,-3.80828e-05,4.87257e-10,1.48243e-05,3.84609e-05,-1.90414e-05,1,-2.28571e-06,-9.81532e-06,2.90158e-06,0.01
0.000349213,0.00053761,-0.000177832,3.3141e-05,8.2298e-05,-3.98611e-05,4.99596e-10,1.65704e-05,4.1149e-05,-1.99306e-05,1,-2.12001e-06,-9.40383e-06,2.70227e-06,0.01
0.00034372,0.000485562,-0.000149647,3.65782e-05,8.71536e-05,-4.13575e-05,5.04441e-10,1.8289e-05,4.35768e-05,-2.06789e-05,1,-1.93712e-06,-8.96806e-06,2.49548e-06,0.01
0.000335158,0.000432367,-0.00012158,3.99298e-05,9.14773e-05,-4.25733e-05,5.01982e-10,1.99648e-05,4.57386e-05,-2.12868e-05,1,-1.73747e-06,-8.51067e-06,2.28261e-06,0.01
0.000323829,0.000378569,-9.38644e-05,4.3168e-05,9.5263e-05,-4.3512e-05,4.92538e-10,2.15839e-05,4.76315e-05,-2.17561e-05,1,-1.52163e-06,-8.03436e-06,2.06505e-06,0.01
0.000310031,0.00032468,-6.6718e-05,4.62684e-05,9.85098e-05,-4.41792e-05,4.76549e-10,2.31341e-05,4.92549e-05,-2.20897e-05,1,-1.29029e-06,-7.54181e-06,1.84416e-06,0.01
0.000294058,0.000271178,-4.03403e-05,4.92089e-05,0.000101222,-4.45826e-05,4.54552e-10,2.46044e-05,5.06108e-05,-2.22914e-05,1,-1.04425e-06,-7.0357e-06,1.62124e-06,0.01
0.000276196,0.000218504,-1.49115e-05,5.19709e-05,0.000103407,-4.47317e-05,4.27165e-10,2.59854e-05,5.17033e-05,-2.2366e-05,1,-7.84394e-07,-6.51867e-06,1.39758e-06,0.01
0.000256719,0.00016706,9.40708e-06,5.45381e-05,0.000105077,-4.46376e-05,3.95064e-10,2.7269e-05,5.25386e-05,-2.23189e-05,1,-5.11705e-07,-5.99328e-06,1.17439e-06,0.01
0.000235893,0.000117209,3.24742e-05,5.6897e-05,0.000106249,-4.43129e-05,3.58969e-10,2.84484e-05,5.31246e-05,-2.21566e-05,1,-2.2722e-07,-5.46204e-06,9.52826e-07,0.01
0.00021397,6.92712e-05,5.41684e-05,5.90367e-05,0.000106942,-4.37712e-05,3.19621e-10,2.95183e-05,5.3471e-05,-2.18857e-05,1,6.79627e-08,-4.92733e-06,7.33969e-07,0.01
0.000191189,2.35277e-05,7.43878e-05,6.09486e-05,0.000107177,-4.30273e-05,2.77768e-10,3.04742e-05,5.35886e-05,-2.15138e-05,1,3.72705e-07,-4.39144e-06,5.18831e-07,0.01
0.000167775,-1.97823e-05,9.30499e-05,6.26264e-05,0.000106979,-4.20968e-05,2.34147e-10,3.13131e-05,5.34897e-05,-2.10486e-05,1,6.85836e-07,-3.85654e-06,3.08345e-07,0.01
0.000143937,-6.046e-05,0.000110091,6.40657e-05,0.000106375,-4.09959e-05,1.89471e-10,3.20328e-05,5.31874e-05,-2.04981e-05,1,1.00616e-06,-3.32467e-06,1.03364e-07,0.01
0.000119871,-9.83463e-05,0.000125467,6.52644e-05,0.000105391,-3.97412e-05,1.44416e-10,3.26322e-05,5.26957e-05,-1.98708e-05,1,1.33249e-06,-2.79771e-06,-9.53435e-08,0.01
9.57545e-05,-0.00013332,0.000139149,6.6222e-05,0.000104058,-3.83497e-05,9.96144e-11,3.31109e-05,5.20291e-05,-1.9175e-05,1,1.6636e-06,-2.27742e-06,-2.87094e-07,0.01
7.17518e-05,-0.000165297,0.000151127,6.69395e-05,0.000102405,-3.68385e-05,5.56418e-11,3.34697e-05,5.12026e-05,-1.84194e-05,1,1.99829e-06,-1.7654e-06,-4.71288e-07,0.01
4.8011e-05,-0.000194228,0.000161405,6.74196e-05,0.000100463,-3.52244e-05,1.3016e-11,3.37097e-05,5.02314e-05,-1.76124e-05,1,2.33539e-06,-1.26308e-06,-6.47412e-07,0.01
2.46649e-05,-0.000220097,0.000170004,6.76663e-05,9.8262e-05,-3.35244e-05,-2.78091e-11,3.38331e-05,4.9131e-05,-1.67623e-05,1,2.67372e-06,-7.71773e-07,-8.15035e-07,0.01
0.190447,-0.210026,0.000444498,0.00197214,-0.00200199,-2.90794e-05,-3.42087e-09,0.00098607,-0.001001,-1.45378e-05,1,1.25344e-05,-1.07817e-05,-9.60413e-07,0.01
-0.00821331,0.0139325,0.000404432,0.00189001,-0.00186267,-2.50351e-05,-2.18985e-08,0.000945003,-0.000931334,-1.25161e-05,1,2.19845e-05,-2.00951e-05,-1.08557e-06,0.01
-0.00773514,0.0131285,0.000359784,0.00181265,-0.00173138,-2.14372e-05,-3.73329e-08,0.000906328,-0.000865692,-1.07178e-05,1,3.10477e-05,-2.8752e-05,-1.19275e-06,0.01
-0.0075326,0.0124676,0.000332212,0.00173733,-0.00160671,-1.81151e-05,-5.00789e-08,0.000868665,-0.000803353,-9.05759e-06,1,3.97344e-05,-3.67855e-05,-1.28333e-06,0.01
-0.00716788,0.012249,0.000315671,0.00166565,-0.00148422,-1.49584e-05,-6.04002e-08,0.000832825,-0.000742109,-7.48035e-06,1,4.80626e-05,-4.42066e-05,-1.35813e-06,0.01
-0.00708356,0.0119278,0.000305706,0.00159481,-0.00136494,-1.19013e-05,-6.85032e-08,0.000797407,-0.000682469,-5.95312e-06,1,5.60367e-05,-5.10313e-05,-1.41766e-06,0.01
-0.216916,0.201679,0.000299477,-0.00057435,0.000651848,-8.90658e-06,3.27183e-08,-0.000287176,0.000325923,-4.4569e-06,1,5.31649e-05,-4.77721e-05,-1.46223e-06,0.01
0.00209497,-0.00266245,0.000306113,-0.0005534,0.000625223,-5.84545e-06,2.96406e-08,-0.000276701,0.000312611,-2.92612e-06,1,5.03979e-05,-4.4646e-05,-1.49149e-06,0.01
0.00168104,-0.0020025,0.000319685,-0.00053659,0.000605198,-2.6486e-06,2.70294e-08,-0.000268295,0.000302599,-1.32757e-06,1,4.7715e-05,-4.162e-05,-1.50477e-06,0.01
0.00142468,-0.00161808,0.000308233,-0.000522343,0.000589017,4.33731e-07,2.47196e-08,-0.000261172,0.000294508,2.13683e-07,1,4.51033e-05,-3.86749e-05,-1.50263e-06,0.01
0.00128786,-0.00143611,0.000279667,-0.000509464,0.000574656,3.2304e-06,2.26041e-08,-0.000254732,0.000287328,1.61209e-06,1,4.25559e-05,-3.58016e-05,-1.48651e-06,0.01
0.00123972,-0.00139901,0.000240124,-0.000497067,0.000560666,5.63163e-06,2.06171e-08,-0.000248534,0.000280333,2.81279e-06,1,4.00706e-05,-3.29983e-05,-1.45838e-06,0.01
0.00125536,-0.00146156,0.000194328,-0.000484513,0.00054605,7.57492e-06,1.87223e-08,-0.000242257,0.000273025,3.78451e-06,1,3.7648e-05,-3.0268e-05,-1.42054e-06,0.01
0.00131477,-0.00158847,0.000145878,-0.000471366,0.000530166,9.0337e-06,1.6903e-08,-0.000235683,0.000265083,4.514e-06,1,3.52912e-05,-2.76172e-05,-1.3754e-06,0.01
0.00140205,-0.00175242,9.74714e-05,-0.000457345,0.000512642,1.00084e-05,1.51559e-08,-0.000228673,0.000256321,5.00147e-06,1,3.30045e-05,-2.5054e-05,-1.32538e-06,0.01
0.00150462,-0.00193252,5.1089e-05,-0.000442299,0.000493316,1.05193e-05,1.34857e-08,-0.00022115,0.000246658,5.25705e-06,1,3.0793e-05,-2.25874e-05,-1.27281e-06,0.01
0.00161274,-0.00211301,8.14187e-06,-0.000426172,0.000472186,1.06007e-05,1.1901e-08,-0.000213086,0.000236093,5.2979e-06,1,2.86621e-05,-2.02265e-05,-1.21983e-06,0.01
0.0017189,-0.00228231,-3.04125e-05,-0.000408983,0.000449363,1.02966e-05,1.0412e-08,-0.000204491,0.000224682,5.14599e-06,1,2.66172e-05,-1.79797e-05,-1.16837e-06,0.01
0.00181751,-0.00243215,-6.39759e-05,-0.000390808,0.000425042,9.65683e-06,9.0278e-09,-0.000195404,0.000212521,4.82627e-06,1,2.46632e-05,-1.58545e-05,-1.12011e-06,0.01
0.00190451,-0.00255697,-9.22326e-05,-0.000371762,0.000399472,8.73451e-06,7.75602e-09,-0.000185881,0.000199736,4.36528e-06,1,2.28043e-05,-1.38571e-05,-1.07646e-06,0.01
0.00197711,-0.00265331,-0.000115087,-0.000351991,0.000372939,7.58363e-06,6.60148e-09,-0.000175996,0.000186469,3.79e-06,1,2.10444e-05,-1.19924e-05,-1.03856e-06,0.01
0.00203352,-0.00271944,-0.000132618,-0.000331656,0.000345745,6.25746e-06,5.56616e-09,-0.000165828,0.000172872,3.12708e-06,1,1.93861e-05,-1.02637e-05,-1.00729e-06,0.01
0.00207281,-0.00275495,-0.000145031,-0.000310928,0.000318195,4.80714e-06,4.64919e-09,-0.000155464,0.000159097,2.40208e-06,1,1.78315e-05,-8.67272e-06,-9.83266e-07,0.01
0.00209469,-0.0027605,-0.000152633,-0.000289981,0.00029059,3.28081e-06,3.84711e-09,-0.000144991,0.000145295,1.63907e-06,1,1.63816e-05,-7.21977e-06,-9.66875e-07,0.01
0.00209938,-0.00273751,-0.000155798,-0.000268988,0.000263215,1.72283e-06,3.15423e-09,-0.000134494,0.000131607,8.60231e-07,1,1.50366e-05,-5.9037e-06,-9.58273e-07,0.01
0.00208753,-0.00268801,-0.000154951,-0.000248112,0.000236335,1.73316e-07,2.56309e-09,-0.000124056,0.000118167,8.56137e-08,1,1.37961e-05,-4.72203e-06,-9.57417e-07,0.01
0.00206008,-0.00261445,-0.000150546,-0.000227511,0.00021019,-1.33215e-06,2.06501e-09,-0.000113756,0.000105095,-6.66986e-07,1,1.26585e-05,-3.67108e-06,-9.64087e-07,0.01
0.00201821,-0.00251956,-0.000143052,-0.000207329,0.000184995,-2.76267e-06,1.65047e-09,-0.000103665,9.24973e-05,-1.38213e-06,1,1.16219e-05,-2.7461e-06,-9.77908e-07,0.01
0.00196325,-0.00240624,-0.000132942,-0.000187697,0.000160932,-4.09209e-06,1.30966e-09,-9.38485e-05,8.04661e-05,-2.04672e-06,1,1.06834e-05,-1.94144e-06,-9.98375e-07,0.01
0.00189663,-0.00227745,-0.00012068,-0.000168731,0.000138158,-5.29889e-06,1.03277e-09,-8.43654e-05,6.90788e-05,-2.65002e-06,1,9.83971e-06,-1.25066e-06,-1.02488e-06,0.01
0.00181986,-0.00213617,-0.000106719,-0.000150532,0.000116796,-6.36608e-06,8.10369e-10,-7.5266e-05,5.8398e-05,-3.18352e-06,1,9.08705e-06,-6.66675e-07,-1.05671e-06,0.01
0.000530187,-0.00105091,-0.000142416,-0.00014523,0.000106287,-7.79024e-06,6.9117e-10,-7.26151e-05,5.31435e-05,-3.89555e-06,1,8.3609e-06,-1.35241e-07,-1.09567e-06,0.01
0.000578302,-0.00105329,-0.000133486,-0.000139447,9.57543e-05,-9.1251e-06,5.84427e-10,-6.97236e-05,4.7877e-05,-4.56294e-06,1,7.66366e-06,3.4353e-07,-1.1413e-06,0.01
0.000614661,-0.00103947,-0.000122594,-0.0001333,8.53596e-05,-1.0351e-05,4.90216e-10,-6.66503e-05,4.26797e-05,-5.17587e-06,1,6.99716e-06,7.70326e-07,-1.19305e-06,0.01
0.000640777,-0.00101235,-0.000110134,-0.000126893,7.52361e-05,-1.14524e-05,4.08134e-10,-6.34464e-05,3.76179e-05,-5.7265e-06,1,6.3627e-06,1.14651e-06,-1.25032e-06,0.01
0.000657958,-0.000974394,-9.64464e-05,-0.000120313,6.54922e-05,-1.24168e-05,3.37452e-10,-6.01566e-05,3.2746e-05,-6.2087e-06,1,5.76113e-06,1.47397e-06,-1.31241e-06,0.01
0.000667343,-0.000927757,-8.18313e-05,-0.00011364,5.62146e-05,-1.32352e-05,2.77232e-10,-5.68199e-05,2.81072e-05,-6.61782e-06,1,5.19293e-06,1.75504e-06,-1.37858e-06,0.01
0.000669932,-0.000874294,-6.65521e-05,-0.00010694,4.74717e-05,-1.39007e-05,2.26428e-10,-5.34702e-05,2.37357e-05,-6.95056e-06,1,4.65823e-06,1.99239e-06,-1.44809e-06,0.01
0.000666603,-0.000815625,-5.08428e-05,-0.000100274,3.93154e-05,-1.44091e-05,1.83952e-10,-5.01372e-05,1.96576e-05,-7.20474e-06,1,4.15686e-06,2.18897e-06,-1.52014e-06,0.01
0.000658134,-0.000753164,-3.49123e-05,-9.3693e-05,3.17838e-05,-1.47582e-05,1.4873e-10,-4.68465e-05,1.58918e-05,-7.37928e-06,1,3.68839e-06,2.34789e-06,-1.59393e-06,0.01
0.000645218,-0.000688151,-1.8947e-05,-8.72408e-05,2.49023e-05,-1.49477e-05,1.19743e-10,-4.36204e-05,1.2451e-05,-7.474e-06,1,3.25219e-06,2.4724e-06,-1.66867e-06,0.01
