p_x,p_y,p_z,dp_x_prime,dp_y_prime,dp_z_prime,dp_x,dp_y,dp_z,ddp_x,ddp_y,ddp_z,w_hat_x,w_hat_y,w_hat_z
1.00061,1.00061,3.97841,-0.000928701,-0.000928722,0.000936317,0.000960688,0.000960683,-0.000941598,-0.188939,-0.188941,0.187792,-0.0759033,-0.0759035,0.0760556
1.0006,1.0006,3.97842,0.000953671,0.000953656,-0.000941599,-0.000928701,-0.000928722,0.000936317,0.188237,0.188238,-0.187792,0.0768419,0.0768426,-0.0760556
1.00061,1.00061,3.97841,-0.000934977,-0.000935,0.000936322,0.000953671,0.000953656,-0.000941599,-0.188865,-0.188866,0.187792,-0.0758945,-0.0758944,0.0760558
1.0006,1.0006,3.97842,0.000948038,0.00094802,-0.000941598,-0.000934977,-0.000935,0.000936322,0.188301,0.188302,-0.187792,0.0768487,0.0768494,-0.0760558
1.00061,1.00061,3.97841,-0.000940217,-0.000940242,0.000936318,0.000948038,0.00094802,-0.000941598,-0.188825,-0.188826,0.187792,-0.0758964,-0.0758962,0.0760556
1.0006,1.0006,3.97842,0.000943435,0.000943416,-0.000941599,-0.000940217,-0.000940242,0.000936318,0.188365,0.188366,-0.187792,0.0768581,0.0768587,-0.0760556
1.00061,1.00061,3.97841,-0.000944314,-0.000944341,0.000936322,0.000943435,0.000943416,-0.000941599,-0.188775,-0.188776,0.187792,-0.0758906,-0.0758905,0.0760558
1.0006,1.0006,3.97842,0.000940042,0.000940022,-0.000941598,-0.000944314,-0.000944341,0.000936322,0.188436,0.188436,-0.187792,0.0768735,0.0768742,-0.0760558
1.00061,1.00061,3.97841,-0.000947441,-0.000947469,0.000936318,0.000940042,0.000940022,-0.000941598,-0.188748,-0.188749,0.187792,-0.0758915,-0.0758914,0.0760556
1.0006,1.0006,3.97842,0.000937428,0.000937408,-0.000941598,-0.000947441,-0.000947469,0.000936318,0.188487,0.188488,-0.187792,0.076884,0.0768847,-0.0760556
1.00061,1.00061,3.97841,-0.000949897,-0.000949925,0.000936317,0.000937428,0.000937408,-0.000941598,-0.188733,-0.188733,0.187792,-0.075894,-0.0758939,0.0760556
1.0006,1.0006,3.97842,0.000935288,0.000935268,-0.000941599,-0.000949897,-0.000949925,0.000936317,0.188519,0.188519,-0.187792,0.0768887,0.0768893,-0.0760556
1.00061,1.00061,3.97841,-0.000951626,-0.000951654,0.000936322,0.000935288,0.000935268,-0.000941599,-0.188691,-0.188692,0.187792,-0.0758849,-0.0758848,0.0760558
1.0006,1.0006,3.97842,0.000934099,0.000934079,-0.000941598,-0.000951626,-0.000951654,0.000936322,0.188573,0.188573,-0.187792,0.0769041,0.0769048,-0.0760558
1.00061,1.00061,3.97841,-0.000952697,-0.000952724,0.000936318,0.000934099,0.000934079,-0.000941598,-0.18868,-0.18868,0.187792,-0.0758856,-0.0758855,0.0760556
1.0006,1.0006,3.97842,0.000933401,0.000933382,-0.000941599,-0.000952697,-0.000952724,0.000936318,0.18861,0.188611,-0.187792,0.0769146,0.0769153,-0.0760556
1.00061,1.00061,3.97841,-0.000953247,-0.000953273,0.000936322,0.000933401,0.000933382,-0.000941599,-0.188665,-0.188666,0.187792,-0.0758833,-0.0758832,0.0760558
1.0006,1.0006,3.97842,0.000933229,0.000933212,-0.000941598,-0.000953247,-0.000953273,0.000936322,0.188648,0.188648,-0.187792,0.076927,0.0769278,-0.0760558
1.00061,1.00061,3.97841,-0.000953285,-0.00095331,0.000936318,0.000933229,0.000933212,-0.000941598,-0.188651,-0.188652,0.187792,-0.07588,-0.0758798,0.0760556
1.0006,1.0006,3.97842,0.000933596,0.000933579,-0.000941598,-0.000953285,-0.00095331,0.000936318,0.188688,0.188689,-0.187792,0.0769421,0.0769429,-0.0760556
1.00061,1.00061,3.97841,-0.000952813,-0.000952836,0.000936317,0.000933596,0.000933579,-0.000941598,-0.188641,-0.188642,0.187792,-0.0758761,-0.075876,0.0760556
1.0006,1.0006,3.97842,0.000934498,0.000934483,-0.000941599,-0.000952813,-0.000952836,0.000936317,0.188731,0.188732,-0.187792,0.07696,0.0769607,-0.0760556
1.00061,1.00061,3.97841,-0.000951834,-0.000951856,0.000936322,0.000934498,0.000934483,-0.000941599,-0.188633,-0.188634,0.187792,-0.0758718,-0.0758716,0.0760558
1.0006,1.0006,3.97842,0.000935929,0.000935916,-0.000941598,-0.000951834,-0.000951856,0.000936322,0.188776,0.188777,-0.187792,0.0769803,0.0769811,-0.0760558
1.00061,1.00061,3.97841,-0.000950355,-0.000950375,0.000936318,0.000935929,0.000935916,-0.000941598,-0.188628,-0.188629,0.187792,-0.075867,-0.0758668,0.0760556
1.0006,1.0006,3.97842,0.000937878,0.000937867,-0.000941599,-0.000950355,-0.000950375,0.000936318,0.188823,0.188824,-0.187792,0.077003,0.0770038,-0.0760556
1.00061,1.00061,3.97841,-0.00094829,-0.000948307,0.000936322,0.000937878,0.000937867,-0.000941599,-0.188617,-0.188617,0.187792,-0.0758573,-0.0758572,0.0760558
1.0006,1.0006,3.97842,0.000940405,0.000940396,-0.000941598,-0.00094829,-0.000948307,0.000936322,0.188869,0.18887,-0.187792,0.0770279,0.0770287,-0.0760558
1.00061,1.00061,3.97841,-0.000945773,-0.000945788,0.000936318,0.000940405,0.000940396,-0.000941598,-0.188618,-0.188618,0.187792,-0.0758508,-0.0758506,0.0760556
1.0006,1.0006,3.97842,0.000943428,0.000943423,-0.000941598,-0.000945773,-0.000945788,0.000936318,0.18892,0.188921,-0.187792,0.0770561,0.077057,-0.0760556
1.00061,1.00061,3.97841,-0.00666835,0.00962613,-0.0123349,0.000943428,0.000943423,-0.000941598,-0.761178,0.86827,-1.13933,-0.307729,0.352198,-0.461427
1.00055,1.00071,3.97829,-0.0155473,0.0192708,-0.0252914,-0.00666835,0.00962613,-0.0123349,-0.887893,0.964465,-1.29566,-0.389644,0.421761,-0.58594
1.00039,1.0009,3.97804,-0.0251801,0.0294353,-0.0389885,-0.0155473,0.0192708,-0.0252914,-0.963282,1.01646,-1.3697,-0.451171,0.473822,-0.673286
1.00014,1.0012,3.97765,-0.0352669,0.0398614,-0.0529927,-0.0251801,0.0294353,-0.0389885,-1.00868,1.04261,-1.40043,-0.500762,0.515624,-0.739439
0.999785,1.00159,3.97712,-0.0456009,0.050369,-0.0670305,-0.0352669,0.0398614,-0.0529927,-1.0334,1.05076,-1.40378,-0.542005,0.550157,-0.791047
0.999329,1.0021,3.97645,-0.0560242,0.0608178,-0.0809102,-0.0456009,0.050369,-0.0670305,-1.04233,1.04487,-1.38796,-0.576695,0.578836,-0.831603
0.998769,1.00271,3.97564,-0.0664067,0.0710878,-0.0944872,-0.0560242,0.0608178,-0.0809102,-1.03825,1.027,-1.3577,-0.605781,0.602324,-0.863195
0.998105,1.00342,3.97469,-0.0766342,0.0810684,-0.107646,-0.0664067,0.0710878,-0.0944872,-1.02275,0.998064,-1.31586,-0.629739,0.620824,-0.887142
0.997338,1.00423,3.97362,-0.0866002,0.0906497,-0.120288,-0.0766342,0.0810684,-0.107646,-0.996597,0.958134,-1.26422,-0.648725,0.634207,-0.90433
0.996472,1.00513,3.97241,-0.0961997,0.0997134,-0.132327,-0.0866002,0.0906497,-0.120288,-0.959955,0.906364,-1.20385,-0.662656,0.641983,-0.915341
0.99551,1.00613,3.97109,-0.105323,0.108119,-0.143679,-0.0961997,0.0997134,-0.132327,-0.912338,0.840543,-1.13526,-0.671196,0.643119,-0.920538
0.994457,1.00721,3.96965,-0.113847,0.115669,-0.154265,-0.105323,0.108119,-0.143679,-0.852408,0.754985,-1.05854,-0.673677,0.635185,-0.920104
0.993319,1.00837,3.96811,-0.12162,0.121869,-0.163997,-0.113847,0.115669,-0.154265,-0.777294,0.620071,-0.973285,-0.668824,0.606073,-0.914027
0.992103,1.00959,3.96647,-0.12842,0.127139,-0.172783,-0.12162,0.121869,-0.163997,-0.679982,0.526995,-0.878541,-0.653693,0.592614,-0.902056
0.990818,1.01086,3.96474,-0.133667,0.132361,-0.180506,-0.12842,0.127139,-0.172783,-0.524751,0.522196,-0.772297,-0.613729,0.613528,-0.883521
0.989482,1.01218,3.96294,-0.137374,0.136106,-0.187009,-0.133667,0.132361,-0.180506,-0.370693,0.374499,-0.650342,-0.572787,0.575113,-0.856849
0.988108,1.01354,3.96107,-0.142286,0.140949,-0.192007,-0.137374,0.136106,-0.187009,-0.491177,0.484275,-0.499766,-0.641518,0.639456,-0.816945
0.986685,1.01495,3.95915,-0.143937,0.142638,-0.193526,-0.142286,0.140949,-0.192007,-0.165073,0.168905,-0.151906,-0.527813,0.530045,-0.695628
0.985246,1.01638,3.95721,-0.148523,0.147195,-0.197739,-0.143937,0.142638,-0.193526,-0.458603,0.455736,-0.421331,-0.663455,0.662918,-0.822919
0.98376,1.01785,3.95524,-0.148706,0.147379,-0.198445,-0.148523,0.147195,-0.197739,-0.0183318,0.0183641,-0.0706049,-0.500275,0.500856,-0.697777
0.982273,1.01933,3.95325,-0.152234,0.150903,-0.201879,-0.148706,0.147379,-0.198445,-0.352764,0.352363,-0.34334,-0.649203,0.649552,-0.823974
0.980751,1.02083,3.95123,-0.15145,0.15011,-0.202039,-0.152234,0.150903,-0.201879,0.0783954,-0.0793037,-0.0160431,-0.486418,0.486504,-0.706101
0.979237,1.02234,3.94921,-0.153239,0.151909,-0.204723,-0.15145,0.15011,-0.202039,-0.178885,0.179889,-0.268418,-0.600809,0.601613,-0.822036
0.977704,1.02385,3.94716,-0.152166,0.150814,-0.204692,-0.153239,0.151909,-0.204723,0.107274,-0.109429,0.00313306,-0.493486,0.492952,-0.724912
0.976183,1.02536,3.94512,-0.150997,0.149644,-0.206493,-0.152166,0.150814,-0.204692,0.116895,-0.117018,-0.18012,-0.496564,0.496797,-0.811203
0.974673,1.02686,3.94305,-0.149849,0.148486,-0.207377,-0.150997,0.149644,-0.206493,0.114766,-0.115827,-0.0884041,-0.502845,0.502642,-0.785424
0.973174,1.02834,3.94098,-0.147407,0.146061,-0.20736,-0.149849,0.148486,-0.207377,0.24426,-0.242529,0.00167751,-0.454305,0.455178,-0.759672
0.9717,1.0298,3.93891,-0.146761,0.145387,-0.208419,-0.147407,0.146061,-0.20736,0.0645823,-0.0673987,-0.10585,-0.52952,0.528499,-0.813377
0.970232,1.03126,3.93682,-0.142905,0.141542,-0.207206,-0.146761,0.145387,-0.208419,0.385575,-0.3845,0.121304,-0.400564,0.401067,-0.73102
0.968803,1.03267,3.93475,-0.142291,0.140918,-0.208797,-0.142905,0.141542,-0.207206,0.0614632,-0.0623455,-0.159078,-0.531541,0.531202,-0.853746
0.96738,1.03408,3.93266,-0.137511,0.13614,-0.206816,-0.142291,0.140918,-0.208797,0.477975,-0.477769,0.198057,-0.361303,0.361357,-0.717852
0.966005,1.03544,3.93059,-0.136034,0.13466,-0.208393,-0.137511,0.13614,-0.206816,0.147738,-0.148019,-0.157706,-0.492311,0.492123,-0.87029
0.964645,1.03679,3.92851,-0.131114,0.129745,-0.206271,-0.136034,0.13466,-0.208393,0.491946,-0.491561,0.212204,-0.349061,0.349101,-0.728469
0.963334,1.03809,3.92645,-0.12681,0.125441,-0.207532,-0.131114,0.129745,-0.206271,0.430424,-0.430402,-0.126062,-0.369108,0.368962,-0.873124
0.962066,1.03934,3.92437,-0.122573,0.121208,-0.205487,-0.12681,0.125441,-0.207532,0.423634,-0.423307,0.204462,-0.36605,0.36599,-0.746601
0.96084,1.04055,3.92232,-0.118624,0.117259,-0.206305,-0.122573,0.121208,-0.205487,0.394953,-0.394898,-0.0818374,-0.371007,0.370802,-0.86959
0.959654,1.04173,3.92025,-0.114058,0.112705,-0.204799,-0.118624,0.117259,-0.206305,0.456578,-0.455327,0.150603,-0.338627,0.338875,-0.782199
0.958513,1.04285,3.91821,-0.108975,0.107614,-0.204643,-0.114058,0.112705,-0.204799,0.508334,-0.509147,0.0156324,-0.30957,0.308954,-0.843326
0.957423,1.04393,3.91616,-0.105658,0.104323,-0.20439,-0.108975,0.107614,-0.204643,0.331722,-0.329046,0.0252671,-0.372418,0.37319,-0.84561
0.956367,1.04497,3.91411,-0.0996261,0.0982859,-0.202351,-0.105658,0.104323,-0.20439,0.603147,-0.603738,0.203949,-0.253315,0.252743,-0.779154
0.955371,1.04596,3.91209,-0.0969407,0.0956152,-0.202837,-0.0996261,0.0982859,-0.202351,0.268541,-0.267075,-0.0485778,-0.379248,0.37949,-0.887062
0.954401,1.04691,3.91006,-0.0906738,0.0893546,-0.199903,-0.0969407,0.0956152,-0.202837,0.626688,-0.626056,0.293327,-0.224295,0.224183,-0.75395
0.953494,1.04781,3.90806,-0.0874721,0.0861654,-0.200645,-0.0906738,0.0893546,-0.199903,0.320177,-0.318919,-0.0741901,-0.338291,0.338421,-0.907875
0.95262,1.04867,3.90606,-0.0818976,0.0805993,-0.197458,-0.0874721,0.0861654,-0.200645,0.557443,-0.556618,0.318704,-0.231904,0.231848,-0.753554
0.951801,1.04947,3.90408,-0.0769753,0.075691,-0.19807,-0.0818976,0.0805993,-0.197458,0.49223,-0.490828,-0.0611784,-0.247944,0.248115,-0.911924
0.951031,1.05023,3.9021,-0.0735498,0.0722758,-0.194768,-0.0769753,0.075691,-0.19807,0.342553,-0.341518,0.330247,-0.298194,0.298213,-0.75763
0.950296,1.05095,3.90015,-0.0682739,0.0670137,-0.195199,-0.0735498,0.0722758,-0.194768,0.527591,-0.526211,-0.0431046,-0.212958,0.213115,-0.912784
0.949613,1.05162,3.8982,-0.065621,0.0643785,-0.191785,-0.0682739,0.0670137,-0.195199,0.26529,-0.26352,0.34138,-0.309038,0.309354,-0.760726
0.948957,1.05227,3.89628,-0.0603106,0.0590769,-0.192045,-0.065621,0.0643785,-0.191785,0.531039,-0.530154,-0.025979,-0.191465,0.191427,-0.912876
0.948354,1.05286,3.89436,-0.0578594,0.0566558,-0.188511,-0.0603106,0.0590769,-0.192045,0.245125,-0.24211,0.353318,-0.297586,0.298416,-0.762343
0.947775,1.05342,3.89248,-0.0530799,0.0518746,-0.18862,-0.0578594,0.0566558,-0.188511,0.477944,-0.478119,-0.0108135,-0.193945,0.193492,-0.912612
0.947244,1.05394,3.89059,-0.0500526,0.0491669,-0.18496,-0.0530799,0.0518746,-0.18862,0.302737,-0.270769,0.366012,-0.255933,0.268507,-0.76251
0.946744,1.05444,3.88874,-0.0448358,0.0455871,-0.18494,-0.0500526,0.0491669,-0.18496,0.521672,-0.357987,0.00190449,-0.158718,0.224651,-0.912206
0.946295,1.05489,3.88689,-0.0435994,0.0420033,-0.18115,-0.0448358,0.0455871,-0.18494,0.123641,-0.358378,0.379041,-0.311842,0.216428,-0.761425
0.945859,1.05531,3.88508,-0.0406583,0.0404187,-0.181028,-0.0435994,0.0420033,-0.18115,0.29411,-0.158457,0.0122137,-0.235229,0.289839,-0.91168
0.945453,1.05572,3.88327,-0.0398865,0.0362932,-0.17711,-0.0406583,0.0404187,-0.181028,0.0771837,-0.412548,0.39181,-0.316049,0.179914,-0.759372
0.945054,1.05608,3.8815,-0.0359789,0.0358847,-0.176908,-0.0398865,0.0362932,-0.17711,0.390757,-0.0408548,0.0202072,-0.182583,0.323999,-0.911047
0.944694,1.05644,3.87973,-0.0353495,0.0318276,-0.172871,-0.0359789,0.0358847,-0.176908,0.0629463,-0.405706,0.403708,-0.309467,0.170375,-0.756661
0.944341,1.05676,3.878,-0.0320148,0.031987,-0.172609,-0.0353495,0.0318276,-0.172871,0.333467,0.0159414,0.0261793,-0.194634,0.335889,-0.910259
0.944021,1.05708,3.87628,-0.0320411,0.0283921,-0.168467,-0.0320148,0.031987,-0.172609,-0.00263292,-0.359494,0.414214,-0.326102,0.179207,-0.753579
0.9437,1.05736,3.87459,-0.0288965,0.0289355,-0.168162,-0.0320411,0.0283921,-0.168467,0.314461,0.0543404,0.0304244,-0.193657,0.342809,-0.909276
0.943411,1.05765,3.87291,-0.029576,0.0259287,-0.163932,-0.0288965,0.0289355,-0.168162,-0.0679452,-0.300685,0.423046,-0.345143,0.195657,-0.750324
0.943115,1.05791,3.87127,-0.0266508,0.0267321,-0.1636,-0.029576,0.0259287,-0.163932,0.292514,0.0803458,0.033165,-0.196402,0.347241,-0.908096
0.942849,1.05817,3.86963,-0.0278733,0.0245597,-0.1593,-0.0266508,0.0267321,-0.1636,-0.122252,-0.217242,0.429995,-0.362257,0.224616,-0.747072
0.94257,1.05842,3.86804,-0.0252579,0.0253337,-0.158954,-0.0278733,0.0245597,-0.1593,0.26154,0.0773985,0.0346425,-0.205318,0.342463,-0.906715
0.942318,1.05867,3.86645,-0.0269023,0.0253172,-0.154604,-0.0252579,0.0253337,-0.158954,-0.16444,-0.00165206,0.435026,-0.376946,0.309575,-0.74393
0.942049,1.05893,3.86491,-0.0246946,0.0248433,-0.154254,-0.0269023,0.0253172,-0.154604,0.220772,-0.0473903,0.0349905,-0.220636,0.290773,-0.90517
0.941802,1.05918,3.86336,-0.0266177,0.0253129,-0.149872,-0.0246946,0.0248433,-0.154254,-0.192304,0.0469609,0.438196,-0.388207,0.329282,-0.740965
0.941535,1.05943,3.86186,-0.0249723,0.025824,-0.149529,-0.0266177,0.0253129,-0.149872,0.164536,0.0511176,0.0343282,-0.244517,0.331815,-0.903504
0.941286,1.05969,3.86037,-0.0269624,0.025743,-0.145132,-0.0249723,0.025824,-0.149529,-0.199008,-0.00809926,0.439659,-0.393111,0.309211,-0.738205
0.941016,1.05994,3.85892,-0.0266036,0.027107,-0.144804,-0.0269624,0.025743,-0.145132,0.0358769,0.136391,0.0328228,-0.299844,0.36961,-0.901733
0.94075,1.06022,3.85747,-0.0277646,0.0262999,-0.140408,-0.0266036,0.027107,-0.144804,-0.116099,-0.0807045,0.43957,-0.36373,0.284039,-0.735668
0.940472,1.06048,3.85607,-0.0292294,0.0286888,-0.140102,-0.0277646,0.0262999,-0.140408,-0.146479,0.238885,0.0305629,-0.378812,0.416268,-0.8999
0.94018,1.06077,3.85467,-0.0288506,0.0276524,-0.135721,-0.0292294,0.0286888,-0.140102,0.0378755,-0.103634,0.4381,-0.307336,0.280751,-0.733358
0.939892,1.06104,3.85331,-0.0310996,0.030331,-0.135445,-0.0288506,0.0276524,-0.135721,-0.224895,0.26786,0.0276203,-0.417322,0.434784,-0.898047
0.939581,1.06134,3.85195,-0.0307142,0.0298318,-0.131091,-0.0310996,0.030331,-0.135445,0.0385396,-0.0499197,0.435452,-0.314536,0.310002,-0.731263
0.939273,1.06164,3.85064,-0.0330263,0.0322413,-0.130849,-0.0307142,0.0298318,-0.131091,-0.231207,0.240951,0.0241549,-0.427994,0.432027,-0.896175
0.938943,1.06197,3.84933,-0.0344211,0.0336485,-0.126532,-0.0330263,0.0322413,-0.130849,-0.13948,0.140715,0.431743,-0.395323,0.395921,-0.729395
0.938599,1.0623,3.84807,-0.0352834,0.0345257,-0.12633,-0.0344211,0.0336485,-0.126532,-0.0862318,0.0877208,0.0201895,-0.378469,0.379179,-0.89433
0.938246,1.06265,3.84681,-0.0368607,0.0360928,-0.122059,-0.0352834,0.0345257,-0.12633,-0.157729,0.156708,0.427131,-0.412331,0.412034,-0.727744
0.937877,1.06301,3.84558,-0.0382248,0.0375885,-0.1219,-0.0368607,0.0360928,-0.122059,-0.136413,0.149573,0.0158153,-0.408764,0.414217,-0.89253
0.937495,1.06338,3.84437,-0.0394885,0.0384695,-0.117682,-0.0382248,0.0375885,-0.1219,-0.126368,0.0880962,0.421795,-0.409883,0.394513,-0.72629
0.9371,1.06377,3.84319,-0.0395416,0.0404027,-0.117572,-0.0394885,0.0384695,-0.117682,-0.00530994,0.193321,0.0110066,-0.36613,0.442409,-0.890829
0.936705,1.06417,3.84201,-0.0418287,0.0403867,-0.113414,-0.0395416,0.0404027,-0.117572,-0.228711,-0.00159258,0.415814,-0.461936,0.3688,-0.725044
0.936287,1.06458,3.84088,-0.0430622,0.0431823,-0.113356,-0.0418287,0.0403867,-0.113414,-0.123356,0.279559,0.00580025,-0.424614,0.488015,-0.889257
0.935856,1.06501,3.83975,-0.0450967,0.0423727,-0.109263,-0.0430622,0.0431823,-0.113356,-0.203445,-0.080966,0.409292,-0.462384,0.347337,-0.724004
0.935405,1.06543,3.83865,-0.0452043,0.0454181,-0.109261,-0.0450967,0.0423727,-0.109263,-0.010764,0.304546,0.000258207,-0.389638,0.508759,-0.88783
0.934953,1.06589,3.83756,-0.0475006,0.044432,-0.105237,-0.0452043,0.0454181,-0.109261,-0.229627,-0.0986087,0.40236,-0.483493,0.350696,-0.723157
0.934478,1.06633,3.83651,-0.0470381,0.0473684,-0.105294,-0.0475006,0.044432,-0.105237,0.0462483,0.293632,-0.00572562,-0.376877,0.514665,-0.886625
0.934008,1.0668,3.83545,-0.0496008,0.0463112,-0.101343,-0.0470381,0.0473684,-0.105294,-0.256268,-0.105721,0.395109,-0.504381,0.35791,-0.722502
0.933512,1.06727,3.83444,-0.0486675,0.0490613,-0.101464,-0.0496008,0.0463112,-0.101343,0.0933251,0.275012,-0.012089,-0.367629,0.516935,-0.885653
0.933025,1.06776,3.83343,-0.0512454,0.0479189,-0.0975879,-0.0486675,0.0490613,-0.101464,-0.257784,-0.114235,0.387635,-0.514486,0.363944,-0.722031
0.932512,1.06824,3.83245,-0.0500381,0.0504604,-0.0977758,-0.0512454,0.0479189,-0.0975879,0.120728,0.254143,-0.0187922,-0.365651,0.517593,-0.884931
0.932012,1.06874,3.83147,-0.0525094,0.0492017,-0.0939759,-0.0500381,0.0504604,-0.0977758,-0.247128,-0.125866,0.379989,-0.518881,0.367932,-0.721757
0.931487,1.06923,3.83053,-0.0510903,0.0515334,-0.0942346,-0.0525094,0.0492017,-0.0939759,0.141909,0.233168,-0.0258684,-0.36534,0.517352,-0.884499
0.930976,1.06975,3.82959,-0.0534061,0.0501217,-0.0905114,-0.0510903,0.0515334,-0.0942346,-0.231581,-0.141166,0.372317,-0.520376,0.369513,-0.721646
0.930442,1.07025,3.82869,-0.0517956,0.052258,-0.090844,-0.0534061,0.0501217,-0.0905114,0.161056,0.213625,-0.0332556,-0.364874,0.51671,-0.88436
0.929924,1.07077,3.82778,-0.053927,0.0506587,-0.0871971,-0.0517956,0.052258,-0.090844,-0.213146,-0.159923,0.364684,-0.519675,0.368664,-0.721698
0.929385,1.07128,3.82691,-0.0521406,0.052622,-0.0876061,-0.053927,0.0506587,-0.0871971,0.178639,0.196327,-0.0408943,-0.363975,0.515908,-0.88451
0.928863,1.07181,3.82603,-0.0540659,0.0508101,-0.0840344,-0.0521406,0.052622,-0.0876061,-0.192527,-0.181196,0.357172,-0.516988,0.365694,-0.721898
0.928323,1.07231,3.82519,-0.0521233,0.0526231,-0.0845212,-0.0540659,0.0508101,-0.0840344,0.194256,0.181304,-0.0486858,-0.362747,0.514902,-0.884928
0.927801,1.07284,3.82434,-0.0538222,0.0505867,-0.0810228,-0.0521233,0.0526231,-0.0845212,-0.169889,-0.203635,0.349838,-0.512343,0.361109,-0.722238
0.927263,1.07335,3.82353,-0.0517513,0.0522676,-0.0815882,-0.0538222,0.0505867,-0.0810228,0.207095,0.168085,-0.0565341,-0.361492,0.513474,-0.885588
0.926746,1.07387,3.82272,-0.0532005,0.0500091,-0.0781607,-0.0517513,0.0522676,-0.0815882,-0.14492,-0.22585,0.342742,-0.505599,0.35546,-0.722706
0.926214,1.07437,3.82194,-0.0510408,0.0515696,-0.0788037,-0.0532005,0.0500091,-0.0781607,0.215965,0.156053,-0.0642955,-0.360697,0.511378,-0.886439
0.925703,1.07488,3.82115,-0.0522061,0.0491038,-0.0754447,-0.0510408,0.0515696,-0.0788037,-0.116526,-0.246583,0.335904,-0.496332,0.349276,-0.723297
0.925181,1.07538,3.82039,-0.050016,0.0505508,-0.0761637,-0.0522061,0.0491038,-0.0754447,0.219004,0.144704,-0.0719078,-0.361145,0.508441,-0.887458
0.924681,1.07588,3.81963,-0.0508325,0.0479018,-0.0728698,-0.050016,0.0505508,-0.0761637,-0.0816453,-0.264906,0.329391,-0.483345,0.342976,-0.723984
0.924173,1.07636,3.8189,-0.0487106,0.0492382,-0.0736618,-0.0508325,0.0479018,-0.0728698,0.212192,0.133638,-0.0791986,-0.36452,0.504556,-0.888572
0.923686,1.07685,3.81817,-0.048961,0.0464369,-0.0704297,-0.0487106,0.0492382,-0.0736618,-0.0250386,-0.280128,0.323217,-0.460531,0.336904,-0.724757
0.923196,1.07732,3.81746,-0.0471999,0.0476641,-0.0712907,-0.048961,0.0464369,-0.0704297,0.176106,0.122718,-0.0861015,-0.378763,0.499744,-0.889747
0.922724,1.07779,3.81675,-0.0459815,0.0447458,-0.0681161,-0.0471999,0.0476641,-0.0712907,0.121836,-0.291826,0.317457,-0.400214,0.331317,-0.725572
0.922264,1.07824,3.81607,-0.0456478,0.0458641,-0.0690419,-0.0459815,0.0447458,-0.0681161,0.0333774,0.111826,-0.0925839,-0.435301,0.49405,-0.890954
