q_x,q_y,q_z,dq_x,dq_y,dq_z,omega_x,omega_y,omega_z,domega_x,domega_y,domega_z,w_hat_x,w_hat_y,w_hat_z
0.0421212,0.0421063,1.14163e-08,9.1196e-05,0.000120555,1.24539e-06,9.17462e-05,0.000119424,1.17471e-06,-5.50115e-05,0.000113014,7.06758e-06,-1.08448e-07,2.31612e-07,2.85158e-08
0.0421214,0.042107,2.07682e-08,7.20083e-05,0.000125634,2.27058e-06,7.48318e-05,0.000124583,2.10674e-06,-0.000282348,0.000105106,1.63839e-05,-5.784e-07,2.01157e-07,6.56811e-08
0.0421217,0.0421077,2.34068e-08,7.34978e-05,0.000131179,2.44129e-06,7.41628e-05,0.000130088,2.36737e-06,-6.64924e-05,0.000109128,7.39163e-06,-1.3243e-07,2.22744e-07,2.98005e-08
0.0421221,0.0421084,2.62001e-08,7.28041e-05,0.000136667,2.70238e-06,7.31063e-05,0.000135571,2.64342e-06,-3.02188e-05,0.000109562,5.89633e-06,-5.61258e-08,2.25982e-07,2.36191e-08
0.0421224,0.0421092,2.914e-08,7.13759e-05,0.00014211,2.9924e-06,7.16668e-05,0.000141019,2.93408e-06,-2.90907e-05,0.000109076,5.83116e-06,-5.36202e-08,2.2506e-07,2.33269e-08
0.0421225,0.0421099,3.76428e-08,4.85992e-05,0.000141601,3.92977e-06,5.18378e-05,0.000141335,3.78198e-06,-0.00032386,2.66316e-05,1.47786e-05,-6.69067e-07,3.57832e-08,5.93479e-08
0.0421225,0.0421106,4.53744e-08,3.00075e-05,0.000141326,4.70453e-06,3.35764e-05,0.000141282,4.55186e-06,-0.000356889,4.45538e-06,1.52673e-05,-7.40453e-07,-1.28093e-08,6.1527e-08
0.0421226,0.0421114,4.86667e-08,2.9789e-05,0.000147172,4.96009e-06,3.0921e-05,0.000146349,4.87778e-06,-0.000113203,8.22116e-05,8.23149e-06,-2.31254e-07,1.63443e-07,3.31925e-08
0.0421227,0.0421122,5.20484e-08,2.72011e-05,0.000152227,5.28268e-06,2.79095e-05,0.000151274,5.21264e-06,-7.08404e-05,9.52331e-05,7.00478e-06,-1.41387e-07,1.9358e-07,2.81059e-08
0.0421226,0.0421129,5.8501e-08,4.84891e-06,0.000146047,5.96937e-06,8.15798e-06,0.000146607,5.8527e-06,-0.000330907,-5.60499e-05,1.16674e-05,-6.89002e-07,-1.3626e-07,4.70267e-08
0.0421223,0.0421136,6.42058e-08,-1.36916e-05,0.000141023,6.5341e-06,-1.01079e-05,0.00014189,6.42005e-06,-0.000358373,-8.66936e-05,1.14051e-05,-7.49227e-07,-2.02437e-07,4.61282e-08
0.0421222,0.0421143,6.77495e-08,-1.5489e-05,0.000146707,6.85013e-06,-1.41342e-05,0.000146188,6.7713e-06,-0.000135486,5.18416e-05,7.88295e-06,-2.79311e-07,9.85656e-08,3.17671e-08
0.0421218,0.0421149,7.24092e-08,-3.68706e-05,0.000136462,7.32273e-06,-3.34953e-05,0.000137719,7.233e-06,-0.000337534,-0.000125705,8.9733e-06,-7.074e-07,-2.81427e-07,3.63568e-08
0.0421216,0.0421157,7.59966e-08,-3.95657e-05,0.00014182,7.66208e-06,-3.81519e-05,0.000141466,7.58751e-06,-0.000141381,3.53536e-05,7.45758e-06,-2.92432e-07,6.37938e-08,3.00377e-08
0.0421212,0.0421162,7.91849e-08,-5.82283e-05,0.000130358,7.96681e-06,-5.52108e-05,0.000131834,7.90166e-06,-0.000301755,-0.000147621,6.51514e-06,-6.34708e-07,-3.24768e-07,2.65263e-08
0.0421208,0.0421169,8.27392e-08,-6.16913e-05,0.000135304,8.32157e-06,-6.02816e-05,0.000135075,8.2524e-06,-0.000140965,2.28884e-05,6.91741e-06,-2.92156e-07,3.78532e-08,2.78417e-08
0.0421202,0.0421174,8.46416e-08,-8.14049e-05,0.000119597,8.48436e-06,-7.82435e-05,0.000121698,8.44055e-06,-0.000316145,-0.000210167,4.38097e-06,-6.68372e-07,-4.55473e-07,1.80635e-08
0.0421198,0.0421181,8.80751e-08,-8.5342e-05,0.000124201,8.84537e-06,-8.38225e-05,0.000124212,8.78188e-06,-0.000151953,-1.12896e-06,6.34955e-06,-3.16491e-07,-1.29949e-08,2.55618e-08
0.0421193,0.0421187,9.14348e-08,-9.07053e-05,0.000126815,9.18198e-06,-8.94939e-05,0.000126458,9.11585e-06,-0.000121138,3.56925e-05,6.61291e-06,-2.49452e-07,6.64841e-08,2.65941e-08
0.0421186,0.0421191,9.07865e-08,-0.00010617,0.00010822,9.05074e-06,-0.000103657,0.000110681,9.04859e-06,-0.000251224,-0.000246067,2.14067e-07,-5.36051e-07,-5.2585e-07,1.39994e-09
0.042118,0.0421197,9.39417e-08,-0.000110998,0.000111968,9.41259e-06,-0.000109555,0.000112208,9.36175e-06,-0.000144243,-2.40375e-05,5.08411e-06,-3.01601e-07,-6.0214e-08,2.04384e-08
0.0421173,0.04212,9.18173e-08,-0.000122995,9.31591e-05,9.12318e-06,-0.000120891,9.58345e-05,9.14769e-06,-0.000210465,-0.000267542,-2.45099e-06,-4.53128e-07,-5.6821e-07,-9.28276e-09
0.0421166,0.0421205,9.47007e-08,-0.000128336,9.61692e-05,9.47588e-06,-0.000126948,9.6578e-05,9.43449e-06,-0.000138767,-4.08854e-05,4.13923e-06,-2.91091e-07,-9.49294e-08,1.66224e-08
0.0421158,0.042121,9.74291e-08,-0.00013425,9.69334e-05,9.75751e-06,-0.000133004,9.6955e-05,9.70583e-06,-0.000124648,-2.16109e-06,5.16805e-06,-2.59e-07,-1.2471e-08,2.08161e-08
0.0421151,0.0421215,9.99847e-08,-0.000140245,9.69471e-05,1.00109e-05,-0.000139031,9.6952e-05,9.95994e-06,-0.00012137,-4.966e-07,5.09795e-06,-2.52019e-07,-8.59654e-09,2.05534e-08
0.0421143,0.0421217,9.44428e-08,-0.000146621,7.44737e-05,9.3271e-06,-0.000145364,7.7582e-05,9.40617e-06,-0.00012564,-0.000310834,-7.90657e-06,-2.80032e-07,-6.52628e-07,-3.10895e-08
0.0421135,0.042122,9.65799e-08,-0.000152427,7.6052e-05,9.63951e-06,-0.000151237,7.67923e-05,9.62042e-06,-0.000119046,-7.40214e-05,1.90927e-06,-2.51859e-07,-1.62655e-07,7.62248e-09
0.0421127,0.0421222,8.97632e-08,-0.000152545,5.66572e-05,8.83084e-06,-0.000152161,5.9568e-05,8.93709e-06,-3.84052e-05,-0.000291078,-1.06247e-05,-9.81927e-08,-6.06648e-07,-4.20951e-08
0.042112,0.0421222,8.2544e-08,-0.000152106,3.93204e-05,8.07784e-06,-0.000152048,4.26149e-05,8.2147e-06,-5.82458e-06,-0.000329451,-1.36864e-05,-3.27364e-08,-6.85387e-07,-5.45606e-08
0.0421112,0.0421221,7.51749e-08,-0.000154385,1.92212e-05,7.33009e-06,-0.000154052,2.30169e-05,7.47571e-06,-3.33251e-05,-0.000379572,-1.45624e-05,-9.26138e-08,-7.91263e-07,-5.8058e-08
0.0421103,0.0421222,7.64496e-08,-0.000160227,1.96134e-05,7.59286e-06,-0.000159316,2.07311e-05,7.6012e-06,-9.10121e-05,-0.000111764,-8.34076e-07,-1.95667e-07,-2.39564e-07,-3.45653e-09
0.0421096,0.0421221,6.79859e-08,-0.000155751,9.12031e-07,6.61455e-06,-0.000156089,3.84359e-06,6.75276e-06,3.37767e-05,-0.000293156,-1.38215e-05,5.12809e-08,-6.06688e-07,-5.49667e-08
0.0421087,0.0421221,6.879e-08,-0.000161641,-1.906e-07,6.81689e-06,-0.00016093,8.66328e-07,6.83122e-06,-7.10288e-05,-0.000105693,-1.43318e-06,-1.53523e-07,-2.25237e-07,-5.85351e-09
0.042108,0.0421218,5.9432e-08,-0.000151942,-1.59851e-05,5.74006e-06,-0.000153064,-1.34746e-05,5.89376e-06,0.000112175,-0.000251054,-1.53694e-05,2.16329e-07,-5.14456e-07,-6.12556e-08
0.0421073,0.0421215,5.02186e-08,-0.000146971,-3.34151e-05,4.79334e-06,-0.000148004,-3.02309e-05,4.97161e-06,0.000103281,-0.000318418,-1.78268e-05,1.94692e-07,-6.55477e-07,-7.12826e-08
0.0421065,0.0421213,5.02918e-08,-0.000152419,-3.52961e-05,4.94438e-06,-0.000151985,-3.40531e-05,4.97822e-06,-4.34125e-05,-0.000124306,-3.38363e-06,-9.71195e-08,-2.62255e-07,-1.37285e-08
0.0421059,0.0421209,4.04021e-08,-0.000144355,-5.36942e-05,3.82419e-06,-0.000145336,-5.07662e-05,3.98991e-06,9.81296e-05,-0.0002928,-1.65712e-05,1.84809e-07,-6.02017e-07,-6.60456e-08
0.0421053,0.0421205,3.08318e-08,-0.000130533,-6.29508e-05,2.84865e-06,-0.000132746,-6.07679e-05,3.03461e-06,0.000221323,-0.000218297,-1.85964e-05,4.45214e-07,-4.40707e-07,-7.4558e-08
0.0421046,0.0421201,3.01909e-08,-0.000135805,-6.64087e-05,2.92588e-06,-0.000135759,-6.52561e-05,2.97231e-06,-4.59097e-06,-0.000115259,-4.64287e-06,-1.55032e-08,-2.40502e-07,-1.88109e-08
0.0421039,0.0421197,2.93252e-08,-0.000138887,-7.09316e-05,2.86474e-06,-0.000138447,-6.995e-05,2.8876e-06,-4.39154e-05,-9.81617e-05,-2.2857e-06,-9.70613e-08,-2.06981e-07,-9.10075e-09
0.0421034,0.0421192,1.9041e-08,-0.000122228,-8.20425e-05,1.69189e-06,-0.000124396,-8.02035e-05,1.86142e-06,0.000216741,-0.000183902,-1.69532e-05,4.37147e-07,-3.68626e-07,-6.77353e-08
0.042103,0.0421187,9.16218e-09,-0.000108252,-9.18428e-05,6.85875e-07,-0.000110852,-8.99205e-05,8.7722e-07,0.000260026,-0.000192231,-1.91345e-05,5.27643e-07,-3.83607e-07,-7.67678e-08
0.0421024,0.0421182,7.62865e-09,-0.0001121,-9.61768e-05,6.6608e-07,-0.00011237,-9.49839e-05,7.27602e-07,2.7085e-05,-0.000119285,-6.15225e-06,5.00568e-08,-2.46737e-07,-2.48692e-08
0.0421021,0.0421176,-2.4283e-09,-9.24545e-05,-0.000102868,-4.46981e-07,-9.52549e-05,-0.000101575,-2.73758e-07,0.000280045,-0.00012935,-1.73223e-05,5.71979e-07,-2.51635e-07,-6.93855e-08
0.0421016,0.042117,-4.3641e-09,-9.5532e-05,-0.000107864,-5.27204e-07,-9.59702e-05,-0.000106774,-4.62956e-07,4.38187e-05,-0.000109017,-6.42482e-06,8.5467e-08,-2.24052e-07,-2.59421e-08
0.0421012,0.0421164,-6.48595e-09,-9.63042e-05,-0.000113123,-7.16789e-07,-9.63338e-05,-0.000112059,-6.70687e-07,2.96119e-06,-0.000106374,-4.61019e-06,-2.40107e-10,-2.21064e-07,-1.84464e-08
0.0421009,0.0421157,-1.59228e-08,-7.66862e-05,-0.000118615,-1.77218e-06,-7.94076e-05,-0.000117528,-1.61178e-06,0.000272138,-0.000108761,-1.60399e-05,5.5675e-07,-2.09351e-07,-6.42471e-08
0.0421005,0.0421151,-1.8369e-08,-7.83464e-05,-0.000123877,-1.92401e-06,-7.89561e-05,-0.000122813,-1.85378e-06,6.09602e-05,-0.000106332,-7.02249e-06,1.2109e-07,-2.17311e-07,-2.83181e-08
0.0421002,0.0421144,-2.09802e-08,-7.78522e-05,-0.000129152,-2.16769e-06,-7.81097e-05,-0.000128094,-2.11227e-06,2.57508e-05,-0.000105761,-5.54165e-06,4.708e-08,-2.18361e-07,-2.21956e-08
0.0421001,0.0421138,-3.00504e-08,-5.16248e-05,-0.000126562,-3.17042e-06,-5.53303e-05,-0.000126594,-3.01446e-06,0.00037055,3.16991e-06,-1.55965e-05,7.67569e-07,2.89456e-08,-6.2667e-08
0.0420999,0.0421131,-3.2976e-08,-5.25982e-05,-0.0001325,-3.37885e-06,-5.36062e-05,-0.000131688,-3.30214e-06,0.000100803,-8.11851e-05,-7.67145e-06,2.05714e-07,-1.62037e-07,-3.09535e-08
0.0420999,0.0421124,-4.10316e-08,-2.86472e-05,-0.000129182,-4.24769e-06,-3.22708e-05,-0.000129391,-4.10368e-06,0.00036236,2.08637e-05,-1.44014e-05,7.52125e-07,6.53035e-08,-5.79522e-08
0.0420998,0.0421117,-4.41789e-08,-2.85844e-05,-0.00013493,-4.49252e-06,-2.97107e-05,-0.000134199,-4.41441e-06,0.000112635,-7.30877e-05,-7.81135e-06,2.30678e-07,-1.44413e-07,-3.15049e-08
0.0420997,0.042111,-4.74267e-08,-2.6189e-05,-0.000139872,-4.80216e-06,-2.68691e-05,-0.000138963,-4.7352e-06,6.80054e-05,-9.08373e-05,-6.69578e-06,1.35788e-07,-1.84587e-07,-2.68655e-08
0.0420998,0.0421103,-5.44982e-08,-3.44415e-06,-0.000135171,-5.56426e-06,-6.79875e-06,-0.00013554,-5.43809e-06,0.00033546,3.69636e-05,-1.26171e-05,6.97236e-07,9.69721e-08,-5.08004e-08
0.0421001,0.0421097,-6.07451e-08,1.8634e-05,-0.000127932,-6.18536e-06,1.45471e-05,-0.000129046,-6.06059e-06,0.000408683,0.000111427,-1.2477e-05,8.54949e-07,2.56758e-07,-5.04874e-08
0.0421003,0.042109,-6.4188e-08,2.00155e-05,-0.00013358,-6.48217e-06,1.8563e-05,-0.000133143,-6.40271e-06,0.00014525,-4.37228e-05,-7.94586e-06,3.0031e-07,-8.09687e-08,-3.20554e-08
0.0421004,0.0421083,-6.76749e-08,2.38733e-05,-0.000137742,-6.8206e-06,2.28903e-05,-0.000137032,-6.74925e-06,9.82999e-05,-7.0962e-05,-7.13423e-06,1.99933e-07,-1.4131e-07,-2.86598e-08
0.0421006,0.0421076,-7.1184e-08,2.84316e-05,-0.000141426,-7.16816e-06,2.74977e-05,-0.000140698,-7.09808e-06,9.33909e-05,-7.28329e-05,-7.00824e-06,1.89385e-07,-1.45661e-07,-2.81339e-08
0.042101,0.042107,-7.48792e-08,4.89099e-05,-0.000129782,-7.53921e-06,4.57904e-05,-0.000131167,-7.46627e-06,0.000311952,0.000138497,-7.29478e-06,6.54981e-07,3.06249e-07,-2.963e-08
0.0421013,0.0421063,-7.83727e-08,5.23824e-05,-0.000134498,-7.88461e-06,5.09402e-05,-0.000134272,-7.81435e-06,0.00014422,-2.25359e-05,-7.02611e-06,2.98969e-07,-3.69673e-08,-2.82946e-08
0.0421017,0.0421056,-8.18351e-08,5.74221e-05,-0.000137614,-8.2286e-06,5.62793e-05,-0.000137114,-8.15935e-06,0.000114278,-4.99622e-05,-6.9251e-06,2.34315e-07,-9.66429e-08,-2.78364e-08
0.0421022,0.0421051,-8.35608e-08,7.43282e-05,-0.000124275,-8.37424e-06,7.16379e-05,-0.000125965,-8.33278e-06,0.000269031,0.000168993,-4.1462e-06,5.68115e-07,3.66987e-07,-1.7053e-08
0.0421028,0.0421047,-8.47024e-08,9.16226e-05,-0.000109249,-8.47317e-06,8.84017e-05,-0.000111847,-8.44669e-06,0.00032209,0.000259803,-2.64705e-06,6.84505e-07,5.59892e-07,-1.1132e-08
0.0421033,0.0421041,-8.79882e-08,9.60088e-05,-0.000113397,-8.83303e-06,9.44083e-05,-0.000113625,-8.77503e-06,0.000160052,2.28349e-05,-5.79985e-06,3.34654e-07,5.87988e-08,-2.33567e-08
0.0421039,0.0421035,-9.11794e-08,0.000101834,-0.000115247,-9.15658e-06,0.000100534,-0.000115063,-9.09396e-06,0.00013003,-1.84257e-05,-6.26211e-06,2.68983e-07,-2.99933e-08,-2.52044e-08
0.0421045,0.0421029,-9.42565e-08,0.000108011,-0.000116344,-9.46326e-06,0.000106755,-0.000116136,-9.40153e-06,0.00012555,-2.0836e-05,-6.17263e-06,2.59379e-07,-3.55085e-08,-2.48508e-08
0.0421051,0.0421023,-9.72093e-08,0.00011431,-0.000116992,-9.75622e-06,0.000113051,-0.000116838,-9.69667e-06,0.000125846,-1.53808e-05,-5.9557e-06,2.60303e-07,-2.41889e-08,-2.39879e-08
0.0421058,0.042102,-9.39957e-08,0.000125781,-9.55633e-05,-9.33544e-06,0.000123807,-9.84782e-05,-9.37543e-06,0.00019747,0.000291487,3.99873e-06,4.27588e-07,6.16854e-07,1.54334e-08
0.0421066,0.0421015,-9.66397e-08,0.000131629,-9.77508e-05,-9.67477e-06,0.000130211,-9.83471e-05,-9.63997e-06,0.00014176,5.9623e-05,-3.4805e-06,2.98385e-07,1.3411e-07,-1.39798e-08
0.0421073,0.0421013,-9.20734e-08,0.000140051,-7.62398e-05,-9.11862e-06,0.000138449,-7.93988e-05,-9.18503e-06,0.00016025,0.000315892,6.6414e-06,3.5214e-07,6.65595e-07,2.60409e-08
0.0421081,0.0421009,-9.43418e-08,0.000146177,-7.76562e-05,-9.43748e-06,0.000144835,-7.84347e-05,-9.41363e-06,0.000134135,7.78455e-05,-2.38487e-06,2.8353e-07,1.71562e-07,-9.56197e-09
0.0421089,0.0421008,-8.82419e-08,0.000147904,-5.86569e-05,-8.71094e-06,0.000147251,-6.15248e-05,-8.80434e-06,6.53286e-05,0.000286792,9.34015e-06,1.53759e-07,5.9945e-07,3.69389e-08
0.0421097,0.0421005,-9.01102e-08,0.000154546,-5.89559e-05,-9.00389e-06,0.000153426,-5.97993e-05,-8.99191e-06,0.000112005,8.43334e-05,-1.19819e-06,2.37584e-07,1.83461e-07,-4.75666e-09
0.0421105,0.0421005,-8.26898e-08,0.000153723,-3.92671e-05,-8.1351e-06,0.000153491,-4.22502e-05,-8.25187e-06,2.32136e-05,0.00029831,1.16768e-05,6.7148e-08,6.20763e-07,4.63126e-08
0.0421113,0.0421006,-7.52215e-08,0.000159467,-1.50352e-05,-7.36158e-06,0.000158601,-1.93054e-05,-7.50452e-06,8.66159e-05,0.000427012,1.42934e-05,2.05977e-07,8.92806e-07,5.686e-08
0.0421122,0.0421005,-7.64359e-08,0.000165528,-1.50338e-05,-7.61692e-06,0.000164423,-1.6352e-05,-7.62545e-06,0.000110477,0.000131817,8.52849e-07,2.37516e-07,2.82643e-07,3.49269e-09
0.0421131,0.0421005,-7.74185e-08,0.000171152,-1.22733e-05,-7.73717e-06,0.000170033,-1.30633e-05,-7.72325e-06,0.000111852,7.89961e-05,-1.39219e-06,2.37131e-07,1.71556e-07,-5.69662e-09
0.0421139,0.0421007,-6.83215e-08,0.000162231,4.096e-06,-6.66959e-06,0.000163119,1.58902e-06,-6.81323e-06,-8.8767e-05,0.000250698,1.43644e-05,-1.67667e-07,5.15032e-07,5.7167e-08
0.0421147,0.042101,-5.92185e-08,0.000161018,2.52931e-05,-5.72696e-06,0.000161459,2.15894e-05,-5.90156e-06,-4.4086e-05,0.000370376,1.74596e-05,-6.87814e-08,7.66932e-07,6.97059e-08
0.0421155,0.0421011,-5.94904e-08,0.000166962,2.7198e-05,-5.89739e-06,0.000166276,2.57915e-05,-5.92741e-06,6.85162e-05,0.000140653,3.0017e-06,1.50449e-07,2.98023e-07,1.2162e-08
0.0421163,0.0421015,-4.93197e-08,0.000158603,4.62606e-05,-4.73942e-06,0.000159547,4.31901e-05,-4.90919e-06,-9.44353e-05,0.000307049,1.69773e-05,-1.76136e-07,6.31902e-07,6.76446e-08
0.0421169,0.0421019,-3.9379e-08,0.000148035,5.97518e-05,-3.72214e-06,0.000149787,5.69394e-05,-3.91513e-06,-0.000175184,0.000281241,1.92986e-05,-3.45761e-07,5.74217e-07,7.72787e-08
0.0421175,0.0421024,-2.94814e-08,0.000137781,7.32159e-05,-2.72627e-06,0.000139739,7.0486e-05,-2.92353e-06,-0.000195815,0.000272986,1.97251e-05,-3.89437e-07,5.5565e-07,7.90566e-08
0.0421183,0.0421029,-2.88017e-08,0.000143422,7.70111e-05,-2.80392e-06,0.000143247,7.56433e-05,-2.85377e-06,1.75189e-05,0.000136778,4.9855e-06,4.37576e-08,2.86248e-07,2.01731e-08
0.042119,0.0421033,-2.78985e-08,0.000146956,8.21189e-05,-2.73699e-06,0.000146415,8.09898e-05,-2.76171e-06,5.41779e-05,0.000112907,2.47187e-06,1.193e-07,2.38328e-07,9.83005e-09
0.0421196,0.0421039,-1.7539e-08,0.000129851,9.30182e-05,-1.55324e-06,0.000132048,9.11629e-05,-1.72486e-06,-0.000219754,0.000185531,1.71616e-05,-4.43224e-07,3.71903e-07,6.85715e-08
0.04212,0.0421045,-7.63301e-09,0.00011537,0.000102691,-5.38582e-07,0.000118049,0.000100782,-7.31765e-07,-0.000267931,0.000190983,1.93183e-05,-5.44103e-07,3.80536e-07,7.75156e-08
0.0421206,0.0421051,-6.0957e-09,0.000119786,0.000107718,-5.12644e-07,0.000120002,0.000106434,-5.75583e-07,-2.16647e-05,0.000128482,6.29382e-06,-3.83079e-08,2.66142e-07,2.54264e-08
0.0421212,0.0421057,-4.35934e-09,0.00012177,0.000113337,-3.58796e-07,0.000121564,0.000112163,-3.99563e-07,2.06369e-05,0.000117372,4.07671e-06,4.99094e-08,2.45453e-07,1.6286e-08
0.0421216,0.0421064,5.78987e-09,0.000103921,0.00012273,7.89854e-07,0.000106325,0.00012107,6.18171e-07,-0.000240405,0.000166089,1.71683e-05,-4.87367e-07,3.30307e-07,6.8665e-08
0.0421219,0.0421071,1.53023e-08,8.60599e-05,0.000127711,1.75718e-06,8.92702e-05,0.00012651,1.57052e-06,-0.000321032,0.000120117,1.86659e-05,-6.58556e-07,2.30129e-07,7.50124e-08
0.0421221,0.0421078,2.42037e-08,6.98185e-05,0.000132554,2.64313e-06,7.30547e-05,0.000131514,2.46305e-06,-0.000323619,0.000104067,1.80087e-05,-6.65361e-07,1.964e-07,7.24396e-08
0.0421225,0.0421085,2.66454e-08,7.23123e-05,0.000138391,2.78445e-06,7.29668e-05,0.000137263,2.70952e-06,-6.54525e-05,0.000112848,7.49215e-06,-1.30274e-07,2.30508e-07,3.02325e-08
0.0421228,0.0421093,2.92268e-08,7.22964e-05,0.000144102,3.02653e-06,7.25019e-05,0.000142964,2.96988e-06,-2.05451e-05,0.000113786,5.66525e-06,-3.58277e-08,2.35364e-07,2.26876e-08
0.0421229,0.04211,3.75076e-08,5.05818e-05,0.000144204,3.94557e-06,5.36474e-05,0.000143838,3.80082e-06,-0.000306557,3.65256e-05,1.44753e-05,-6.3258e-07,5.74073e-08,5.81115e-08
0.0421229,0.0421107,4.50994e-08,3.24859e-05,0.000144222,4.71234e-06,3.59329e-05,0.000144107,4.56171e-06,-0.000344697,1.1574e-05,1.50635e-05,-7.1467e-07,2.77214e-09,6.06909e-08
0.0421228,0.0421114,5.19451e-08,1.28721e-05,0.000140675,5.38849e-06,1.66478e-05,0.000141129,5.24853e-06,-0.000377571,-4.54602e-05,1.39959e-05,-7.86486e-07,-1.17727e-07,5.65184e-08
0.0421229,0.0421122,5.49611e-08,1.34869e-05,0.000146971,5.6285e-06,1.45676e-05,0.000146241,5.55224e-06,-0.000108065,7.30469e-05,7.62669e-06,-2.21312e-07,1.44471e-07,3.07567e-08
0.0421229,0.042113,5.80417e-08,1.15805e-05,0.000152132,5.92714e-06,1.21789e-05,0.000151194,5.86228e-06,-5.98449e-05,9.38535e-05,6.48654e-06,-1.1868e-07,1.9135e-07,2.60171e-08
0.0421227,0.0421137,6.33816e-08,-8.50654e-06,0.000145642,6.49835e-06,-5.54453e-06,0.00014625,6.39927e-06,-0.0002962,-6.07717e-05,9.90828e-06,-6.17371e-07,-1.43911e-07,3.9973e-08
0.0421226,0.0421145,6.65472e-08,-9.71048e-06,0.000151328,6.78946e-06,-8.63057e-06,0.000150729,6.71872e-06,-0.000107991,5.99299e-05,7.07459e-06,-2.21528e-07,1.1721e-07,2.84797e-08
0.0421223,0.0421151,7.06032e-08,-2.72437e-05,0.000143567,7.20512e-06,-2.44854e-05,0.000144455,7.12577e-06,-0.000275826,-8.88557e-05,7.9353e-06,-5.77194e-07,-2.01111e-07,3.21156e-08
0.0421221,0.0421159,7.38103e-08,-2.92823e-05,0.000148877,7.5151e-06,-2.81497e-05,0.000148416,7.44778e-06,-0.000113268,4.60451e-05,6.73182e-06,-2.33213e-07,8.79336e-08,2.7087e-08
0.0421218,0.0421165,7.68037e-08,-4.82239e-05,0.000136938,7.81011e-06,-4.52547e-05,0.000138447,7.74853e-06,-0.000296917,-0.000150895,6.15716e-06,-6.24734e-07,-3.31191e-07,2.50816e-08
0.0421215,0.0421173,7.99836e-08,-5.07175e-05,0.000142049,8.13125e-06,-4.94569e-05,0.000141808,8.06784e-06,-0.000126059,2.41612e-05,6.34139e-06,-2.61187e-07,4.14002e-08,2.5522e-08
0.042121,0.0421178,8.15523e-08,-6.67777e-05,0.000129022,8.26227e-06,-6.41673e-05,0.000130749,8.22463e-06,-0.000261038,-0.000172717,3.76403e-06,-5.5187e-07,-3.74363e-07,1.55096e-08
0.0421205,0.0421183,8.24184e-08,-8.00659e-05,0.000117523,8.3341e-06,-7.74234e-05,0.000119645,8.31256e-06,-0.000264244,-0.000212213,2.1541e-06,-5.61744e-07,-4.57607e-07,9.0713e-09
0.04212,0.0421189,8.54318e-08,-8.35642e-05,0.000121921,8.66799e-06,-8.22648e-05,0.000121968,8.6151e-06,-0.000129941,-4.69835e-06,5.28863e-06,-2.70855e-07,-1.90339e-08,2.1266e-08
0.0421195,0.0421196,8.83615e-08,-8.83171e-05,0.000124245,8.96679e-06,-8.72582e-05,0.00012394,8.90917e-06,-0.000105889,3.05881e-05,5.76207e-06,-2.18075e-07,5.6827e-08,2.31678e-08
0.0421189,0.0421199,8.72063e-08,-0.000102833,0.000105302,8.78502e-06,-0.000100499,0.000107827,8.7925e-06,-0.000233405,-0.000252455,-7.47516e-07,-4.99469e-07,-5.38021e-07,-2.46632e-09
0.0421183,0.0421205,8.99453e-08,-0.000107089,0.000108693,9.10758e-06,-0.00010578,0.000109003,9.06514e-06,-0.000130821,-3.09435e-05,4.24428e-06,-2.74144e-07,-7.37382e-08,1.7061e-08
0.0421177,0.0421211,9.25525e-08,-0.000112234,0.000109867,9.37439e-06,-0.000111118,0.000109801,9.32442e-06,-0.000111569,6.57471e-06,4.99628e-06,-2.31334e-07,6.51744e-09,2.01144e-08
0.0421171,0.0421216,9.50066e-08,-0.000117567,0.000110283,9.61723e-06,-0.000116485,0.000110205,9.56824e-06,-0.000108194,7.75905e-06,4.89906e-06,-2.24154e-07,9.3969e-09,1.97381e-08
0.0421163,0.0421219,9.03522e-08,-0.000126402,8.78607e-05,9.03835e-06,-0.000124846,9.09365e-05,9.10348e-06,-0.000155566,-0.000307578,-6.51392e-06,-3.41723e-07,-6.47677e-07,-2.55131e-08
0.0421156,0.0421223,9.24312e-08,-0.00013142,8.9783e-05,9.33273e-06,-0.000130247,9.04656e-05,9.31187e-06,-0.000117368,-6.82561e-05,2.08609e-06,-2.4819e-07,-1.50583e-07,8.3503e-09
0.0421149,0.0421225,8.66432e-08,-0.000137526,6.75216e-05,8.64659e-06,-0.000136319,7.08109e-05,8.73531e-06,-0.000120683,-0.000328933,-8.87162e-06,-2.70888e-07,-6.90237e-07,-3.49924e-08
0.0421141,0.0421228,8.8319e-08,-0.000142744,6.86293e-05,8.91496e-06,-0.000141651,6.94907e-05,8.90495e-06,-0.000109388,-8.61385e-05,1.00069e-06,-2.32591e-07,-1.87291e-07,3.97813e-09
0.0421134,0.0421229,8.1249e-08,-0.000142879,4.90705e-05,8.09065e-06,-0.000142522,5.20414e-05,8.20185e-06,-3.56595e-05,-0.000297089,-1.11206e-05,-9.28303e-08,-6.19011e-07,-4.40871e-08
0.0421127,0.0421229,7.40328e-08,-0.00014596,2.82682e-05,7.34595e-06,-0.000145424,3.20605e-05,7.48319e-06,-5.36403e-05,-0.000379222,-1.3724e-05,-1.34809e-07,-7.91625e-07,-5.46415e-08
0.0421119,0.042123,7.50606e-08,-0.000151343,2.83898e-05,7.57886e-06,-0.000150433,2.95436e-05,7.58875e-06,-9.09509e-05,-0.000115382,-9.88537e-07,-1.95874e-07,-2.47069e-07,-4.05271e-09
